label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
H,0.133644551,0.66723758,9.81E-07,0.198077217,0.540663183,-0.000301376,0.29832536,0.504258335,-0.009948823,0.369345069,0.547608435,-0.019805523,0.412330508,0.597584188,-0.029233498,0.337999195,0.483896732,-0.047328994,0.470560282,0.485198915,-0.066339105,0.54552561,0.487260073,-0.075331129,0.604062021,0.49487108,-0.079627126,0.34072119,0.577341318,-0.057028573,0.476464838,0.563567698,-0.072427988,0.560130477,0.550309539,-0.082455352,0.624820054,0.548455417,-0.091015212,0.335731715,0.666006267,-0.061509576,0.42715764,0.640375257,-0.071425132,0.398866743,0.609508634,-0.061691426,0.359222531,0.596684813,-0.052381679,0.325025946,0.732394755,-0.066093668,0.370212048,0.681069613,-0.066477001,0.348725736,0.655577242,-0.049105369,0.322658688,0.655180275,-0.033864249
I,0.322837502,0.740760028,-4.28E-07,0.389523804,0.698988855,-0.025128549,0.43624422,0.616255164,-0.033079699,0.428242028,0.52787441,-0.043177288,0.37794891,0.50854224,-0.048373494,0.406508237,0.523512602,0.004827247,0.423367679,0.455068141,-0.024893723,0.415180832,0.511903882,-0.03914633,0.411222398,0.552789629,-0.040011857,0.367904872,0.524260521,0.003518302,0.377172083,0.467142761,-0.038906969,0.377112478,0.543150067,-0.055551842,0.378205448,0.596908867,-0.05202176,0.330029339,0.529820919,-0.004286867,0.338273585,0.491754323,-0.04719229,0.349532813,0.566396832,-0.055435438,0.353869289,0.622944355,-0.043695442,0.291707605,0.535878778,-0.013739405,0.291980863,0.456903577,-0.029000739,0.293623596,0.405808836,-0.0306195,0.295157313,0.358925313,-0.025378479
I,0.319818467,0.727569461,-3.44E-07,0.366274834,0.695335031,-0.017975539,0.398330182,0.632196724,-0.023301873,0.39106676,0.568928003,-0.029621093,0.353639841,0.564014614,-0.031703267,0.37668395,0.573635697,-0.002954314,0.38895613,0.519924581,-0.024387874,0.381737053,0.567339778,-0.03242569,0.377658755,0.600305736,-0.031271432,0.349518299,0.573233604,-0.003435769,0.353999674,0.537316203,-0.031115929,0.353793234,0.594099581,-0.038452543,0.355148673,0.628115892,-0.033998109,0.322791398,0.576451004,-0.008440944,0.325921655,0.552110434,-0.036554739,0.335104138,0.60557127,-0.039760049,0.339545518,0.643636227,-0.030661622,0.296189755,0.580370545,-0.014713641,0.29619506,0.521986127,-0.02363646,0.299045205,0.485481977,-0.023347421,0.30173412,0.453699052,-0.019093985
I,0.32308799,0.6984815,-3.18E-07,0.367570579,0.673350215,-0.014702556,0.400066018,0.620447934,-0.018271653,0.396501005,0.564696193,-0.022983145,0.363395661,0.560144365,-0.024394223,0.382134348,0.565913796,0.001030934,0.396091372,0.522671759,-0.016346592,0.387078732,0.561736405,-0.023460321,0.381469429,0.590782821,-0.02275506,0.358096033,0.563055158,0.000135672,0.365984708,0.531687737,-0.023924882,0.362206936,0.582224846,-0.031771496,0.360769957,0.616660416,-0.028393144,0.333987892,0.563626826,-0.004606669,0.33942154,0.544950545,-0.029481359,0.343651295,0.59206003,-0.034429185,0.344567955,0.627158403,-0.027439294,0.309414208,0.564736605,-0.010224857,0.310276538,0.511864185,-0.018353555,0.312714517,0.478456944,-0.019071553,0.315445632,0.450434774,-0.01589366
I,0.258966565,0.903339982,-8.41E-07,0.360988021,0.867510736,-0.043734577,0.462043583,0.73664242,-0.055981752,0.466322899,0.591741443,-0.070414223,0.388328195,0.547149181,-0.073875017,0.426911533,0.572027624,0.00179496,0.460770816,0.460094571,-0.044346739,0.434382677,0.566290617,-0.06029284,0.418593526,0.631923974,-0.0565213,0.364817053,0.559703588,0.000660022,0.386289299,0.47559911,-0.069108397,0.373962879,0.608914912,-0.09129554,0.366634607,0.687706947,-0.080820739,0.303933918,0.556266367,-0.011003788,0.318900347,0.489993632,-0.079474404,0.334399521,0.619771481,-0.090700239,0.339412868,0.708886147,-0.070549674,0.244621545,0.553993106,-0.025637472,0.251807928,0.426425934,-0.049161654,0.258582532,0.348162413,-0.051812407,0.264502168,0.265347928,-0.043546777
I,0.302059263,0.994064867,-3.45E-07,0.348045141,0.997650266,-0.054237433,0.398097217,0.980710387,-0.094886236,0.390224308,0.952013433,-0.13387835,0.358615398,0.924811363,-0.164453462,0.412796617,0.808652163,-0.063686743,0.418074548,0.762205005,-0.124636792,0.402999729,0.843644559,-0.149538264,0.388328254,0.894222558,-0.154562712,0.348208666,0.790973663,-0.061252069,0.350952536,0.780746996,-0.12202654,0.342189103,0.884979427,-0.133164167,0.340967834,0.903056085,-0.128867105,0.287528723,0.79494071,-0.068188727,0.288353384,0.796964824,-0.131756991,0.286804169,0.894449949,-0.129357189,0.282537162,0.931691468,-0.111064367,0.231676579,0.807171822,-0.07876914,0.224635303,0.72174269,-0.117853269,0.219290793,0.659321547,-0.122626342,0.216229469,0.585178733,-0.117103159
K,0.175079241,0.933029056,5.83E-07,0.227342784,0.864571452,-0.028100796,0.249832183,0.768245578,-0.033345867,0.234756336,0.681187093,-0.038836114,0.209385559,0.622848094,-0.042355157,0.247055128,0.68151015,-0.009068364,0.271607935,0.570780396,-0.02830643,0.282606781,0.500231326,-0.039408524,0.289494872,0.442975223,-0.044721726,0.201658994,0.683068931,-0.009922861,0.1919332,0.562927127,-0.035580326,0.180320412,0.482815236,-0.053076364,0.170453817,0.419721633,-0.059742853,0.160897687,0.710846782,-0.014536598,0.139786035,0.669775188,-0.055564944,0.152080044,0.724897325,-0.064959735,0.163201466,0.769999623,-0.056734715,0.125395477,0.751456082,-0.02093864,0.111653268,0.719200015,-0.052090012,0.124959096,0.756028056,-0.051767919,0.139372811,0.790730596,-0.041762315
K,0.182574317,0.940379977,7.13E-07,0.241195425,0.858231366,-0.037309982,0.269732833,0.726971626,-0.045275051,0.260534436,0.616487026,-0.053101555,0.255666614,0.525751948,-0.057826914,0.270115077,0.645978928,-0.018136039,0.292392671,0.510950089,-0.048992477,0.308531344,0.425100863,-0.06508778,0.320542514,0.354475528,-0.071873114,0.214808106,0.650669694,-0.019697586,0.20119527,0.507965982,-0.060000923,0.186916783,0.411348581,-0.083120972,0.173342377,0.331916243,-0.090794563,0.162726909,0.680122077,-0.02648017,0.138893574,0.639348507,-0.086557008,0.16539149,0.723781109,-0.0943157,0.187047511,0.783642352,-0.078925714,0.115849666,0.723099232,-0.035418782,0.106594279,0.685316086,-0.079256453,0.128204435,0.745961189,-0.075190172,0.145140156,0.791076481,-0.059017893
K,0.204094321,0.955507517,7.62E-07,0.267938346,0.866589904,-0.042533532,0.294159979,0.717241704,-0.051955722,0.27642265,0.594251156,-0.061138015,0.2786327,0.493917972,-0.066131584,0.298201799,0.62892127,-0.019492794,0.318291783,0.477975488,-0.053539034,0.333512634,0.382813662,-0.071020097,0.345124662,0.302508324,-0.078711361,0.236252144,0.637458622,-0.021712858,0.221629873,0.486270994,-0.068268456,0.205753908,0.378128618,-0.09508498,0.190328658,0.287242234,-0.104475364,0.179241389,0.671128511,-0.030132305,0.153761908,0.632509708,-0.100165106,0.187661931,0.73202467,-0.109485835,0.214168787,0.801600158,-0.091885507,0.129307702,0.718830585,-0.040881202,0.118952997,0.676170111,-0.091125265,0.143038154,0.744477212,-0.086445138,0.160678297,0.794215322,-0.06823042
K,0.259633154,0.717032671,2.59E-07,0.291412771,0.675105989,-0.0142985,0.305230588,0.620337844,-0.01698963,0.299724251,0.57100141,-0.01996736,0.297362685,0.534048319,-0.021899169,0.302405655,0.583962142,-0.006897809,0.310836345,0.523178935,-0.019014085,0.315187544,0.484501064,-0.026054071,0.317190081,0.451982439,-0.02960114,0.276668668,0.587558091,-0.007697894,0.271331757,0.528254449,-0.023412958,0.263672024,0.487423182,-0.033387877,0.256421596,0.452705264,-0.037549742,0.253661036,0.602082133,-0.010412578,0.243892446,0.581911862,-0.033218104,0.256250292,0.612901568,-0.036742464,0.267042071,0.636891425,-0.031625193,0.233445048,0.623989403,-0.014068571,0.229184598,0.605614185,-0.03041945,0.240796179,0.626418471,-0.029154561,0.252557099,0.644655406,-0.023305239
K,0.268335879,0.751199484,5.73E-07,0.327922612,0.671928823,-0.044162162,0.346943319,0.554081202,-0.060454056,0.324886113,0.451939702,-0.07521823,0.326087654,0.36489594,-0.087620035,0.342699707,0.468205512,-0.042819176,0.355882198,0.327071548,-0.080425389,0.368412793,0.242739767,-0.099109858,0.376871526,0.168454021,-0.107251354,0.287119329,0.47923556,-0.041941743,0.259289235,0.353375256,-0.091403469,0.231247783,0.264873326,-0.116568446,0.204828709,0.190281153,-0.12438672,0.239839584,0.511013389,-0.045295965,0.214375764,0.499965429,-0.110296622,0.245246828,0.579736114,-0.118168943,0.27072674,0.636151016,-0.102100693,0.201141104,0.555098772,-0.051244039,0.186349079,0.535844445,-0.097061761,0.210867643,0.593408346,-0.092755973,0.231541052,0.638219178,-0.075568832
L,0.21441856,0.750418186,2.73E-07,0.274644345,0.720151484,-0.03427491,0.339315176,0.674686074,-0.066701382,0.395239145,0.668294787,-0.100242302,0.43544814,0.682896256,-0.132788867,0.303385943,0.524403691,-0.04876842,0.30932188,0.417877853,-0.084742688,0.309538841,0.34723562,-0.099816412,0.306485146,0.288040936,-0.108932808,0.251057565,0.516633034,-0.051438022,0.276066631,0.521914005,-0.093237929,0.278149366,0.609474838,-0.088604674,0.2736516,0.617075205,-0.076850913,0.201446101,0.530244291,-0.058426946,0.22740528,0.551163852,-0.103518508,0.237136379,0.627979994,-0.083489627,0.233956769,0.634956479,-0.060263608,0.154672816,0.552887082,-0.068833724,0.181002766,0.569681227,-0.095823899,0.196791559,0.628553689,-0.07843814,0.194592893,0.642843723,-0.058856931
L,0.181003317,0.790392518,3.41E-07,0.247461185,0.753785849,-0.050944924,0.320523232,0.681631327,-0.086981311,0.387086779,0.646898568,-0.122729257,0.439573437,0.650050759,-0.156215549,0.273140371,0.518190324,-0.060321823,0.28900519,0.385912031,-0.107186928,0.297549814,0.302206933,-0.124629356,0.303773016,0.227281839,-0.133574337,0.211498842,0.518918633,-0.056576956,0.215954363,0.531655788,-0.111076415,0.229202181,0.63822943,-0.103199713,0.238303632,0.641251862,-0.086272679,0.152639449,0.539595544,-0.060379449,0.156890184,0.56981951,-0.11727009,0.182340354,0.661854506,-0.091933511,0.197323501,0.664794862,-0.062283523,0.095615551,0.566804409,-0.069409125,0.103202909,0.585542142,-0.10218019,0.127904505,0.654366612,-0.082988225,0.137813613,0.671244144,-0.060298715
L,0.25852567,0.734318495,5.15E-08,0.296896428,0.711394668,-0.020494074,0.335376084,0.674432576,-0.037311435,0.370861351,0.654392302,-0.054125939,0.400601506,0.651890159,-0.069603369,0.305623442,0.593464613,-0.031092038,0.304359585,0.528778791,-0.053407833,0.299996585,0.485132277,-0.063511141,0.295288563,0.446471155,-0.069732167,0.274652272,0.588974476,-0.031762809,0.288530082,0.607709527,-0.055918813,0.291045427,0.656160295,-0.053457629,0.288347244,0.657694995,-0.047355745,0.246148363,0.599411726,-0.035080325,0.263180614,0.629958332,-0.06008492,0.2697905,0.668554187,-0.049878366,0.268534064,0.666392863,-0.03817473,0.221063837,0.616057396,-0.040737603,0.236520976,0.637449622,-0.055196542,0.246095136,0.667364836,-0.046649978,0.245043814,0.673017681,-0.036778226
L,0.229144514,0.730691433,2.25E-07,0.295805991,0.687787235,-0.04452958,0.364682198,0.628782809,-0.085334957,0.428934038,0.601453602,-0.126653254,0.482530594,0.601793051,-0.166049734,0.307383448,0.461902767,-0.068936564,0.300114691,0.337644994,-0.119285047,0.289669573,0.252979964,-0.142177314,0.278280288,0.179866761,-0.154834524,0.24751997,0.457990408,-0.068968989,0.268579394,0.487397909,-0.120948099,0.280825019,0.584363043,-0.114528567,0.281075001,0.590527296,-0.099931709,0.191951931,0.482922167,-0.074618094,0.217941463,0.52981323,-0.127627403,0.240084648,0.609229326,-0.103763379,0.245391101,0.614200294,-0.076316088,0.141848788,0.519082606,-0.085016727,0.165336728,0.552950859,-0.114537023,0.190169185,0.611147046,-0.09459056,0.194604963,0.625215173,-0.071929976
L,0.20541963,0.715305328,2.01E-07,0.271556228,0.675172448,-0.042023823,0.339143217,0.614269376,-0.078102767,0.40301919,0.584656537,-0.114300899,0.453617334,0.583939612,-0.148330733,0.29104507,0.455528289,-0.06650313,0.296672434,0.334118158,-0.118364759,0.296101421,0.249852434,-0.142667025,0.293240011,0.17535308,-0.156237826,0.231642693,0.449897528,-0.06705381,0.248703495,0.480856419,-0.118463553,0.257205248,0.577426553,-0.110811077,0.257593066,0.579427719,-0.096278466,0.173999369,0.472744673,-0.073736027,0.19545114,0.519119382,-0.127844572,0.21489501,0.598125339,-0.10448464,0.220656276,0.597267389,-0.078053661,0.121447384,0.507348239,-0.084672496,0.140517056,0.538919806,-0.115649976,0.163636521,0.595404148,-0.096693769,0.167841405,0.606355011,-0.075460888
M,0.35169512,0.640256584,-2.41E-07,0.407693386,0.596228004,-0.00976608,0.444783866,0.515050113,-0.011610433,0.425230712,0.457793027,-0.01523192,0.395676047,0.428917676,-0.015120638,0.416238457,0.439513505,0.008244175,0.428884566,0.381141126,-0.016301092,0.437286258,0.421489298,-0.029530652,0.43122679,0.460234821,-0.03389981,0.378663063,0.441010863,0.001690825,0.394592166,0.37667498,-0.023632672,0.403736651,0.449022979,-0.030499831,0.394356817,0.480769157,-0.027799401,0.341235399,0.454614669,-0.009182135,0.356741935,0.395300657,-0.038931776,0.368704826,0.467220843,-0.032181319,0.358934253,0.490680784,-0.01972983,0.29936263,0.481264293,-0.02040215,0.323513091,0.449135453,-0.039878771,0.336085409,0.495881915,-0.030366298,0.326121479,0.509440601,-0.018594494
M,0.309141546,0.743385971,-2.73E-07,0.357198566,0.697763562,-0.009482671,0.383045107,0.624556959,-0.012489037,0.363307476,0.576023042,-0.017272275,0.33660385,0.559837162,-0.017637344,0.361965656,0.565211535,0.003844021,0.372024506,0.514588296,-0.018556358,0.375044882,0.568179369,-0.028831648,0.367711037,0.595227182,-0.032233573,0.329334348,0.570886731,-0.001915847,0.341379285,0.524122596,-0.023268292,0.348365515,0.586044192,-0.027470458,0.33911702,0.59710753,-0.025414625,0.298564851,0.586083889,-0.011654985,0.311279416,0.542146444,-0.035598505,0.323322475,0.601504624,-0.02881645,0.313674986,0.611267328,-0.018922715,0.265953124,0.609239995,-0.022130905,0.286107928,0.588436365,-0.036532603,0.299369127,0.624600232,-0.028514348,0.290727198,0.630256772,-0.019400533
M,0.278099328,0.748553038,-5.51E-07,0.363280475,0.6806252,-0.037513204,0.408683181,0.527190149,-0.047708191,0.358653486,0.427545041,-0.056144964,0.309936881,0.372820616,-0.053434063,0.387183011,0.40777272,-0.004264601,0.415773004,0.32569173,-0.057278402,0.413716257,0.434335262,-0.082393177,0.398765981,0.496020079,-0.091094144,0.322670132,0.406481266,-0.008138876,0.35669592,0.299039483,-0.06675797,0.36388433,0.433383524,-0.078476891,0.351549476,0.488189489,-0.069185518,0.262078196,0.429122567,-0.022349311,0.283706248,0.352076888,-0.08037065,0.306691021,0.473549545,-0.068450384,0.297181785,0.506155789,-0.044098031,0.199664921,0.46701768,-0.039828502,0.23427853,0.433289081,-0.072853982,0.257597297,0.507810891,-0.059257675,0.246744066,0.519017041,-0.040650718
M,0.286437273,0.715459943,-3.44E-07,0.345152766,0.666923285,-0.015982168,0.375812024,0.578472912,-0.019320697,0.365593433,0.508748472,-0.023822363,0.352072716,0.460087299,-0.023000017,0.362922132,0.502727628,0.004659235,0.380915344,0.442354202,-0.025879061,0.380298108,0.502441108,-0.04145544,0.369856298,0.54419893,-0.046473064,0.326193333,0.500249326,-0.000403532,0.345450699,0.422345817,-0.034269646,0.349168748,0.503320694,-0.041477818,0.341045111,0.547495186,-0.035703745,0.287338585,0.51184088,-0.011119826,0.30268696,0.453484535,-0.046989549,0.312915266,0.530381918,-0.039668594,0.306506991,0.561425745,-0.023525901,0.245702624,0.535766006,-0.022938007,0.267504901,0.50141257,-0.045255646,0.27854073,0.549607873,-0.036210906,0.270292521,0.567446411,-0.023033304
M,0.243202507,0.704725504,-1.72E-07,0.274692059,0.680213749,-0.01090552,0.291515976,0.637141764,-0.015802924,0.279534101,0.59833324,-0.020759258,0.263524473,0.573700786,-0.02257072,0.292388529,0.595189929,-0.002454813,0.292757362,0.554009557,-0.021982774,0.287064791,0.587068021,-0.031982403,0.285681069,0.616573751,-0.035156716,0.266448498,0.593777537,-0.004744033,0.26588136,0.545855939,-0.025413392,0.263958752,0.587013364,-0.029951893,0.266088814,0.614472628,-0.02657216,0.242118299,0.600572824,-0.010121439,0.239158273,0.569509923,-0.030813202,0.242965907,0.608905792,-0.026427453,0.248316899,0.627686799,-0.016920891,0.219306916,0.614007473,-0.016274357,0.219667554,0.594782829,-0.027893491,0.224642202,0.62114197,-0.021725327,0.229242966,0.633798897,-0.01327459
N,0.326766968,0.85513562,-2.49E-07,0.395815045,0.794612646,-0.036720783,0.421817213,0.668012321,-0.053888574,0.387545228,0.554119825,-0.071822397,0.357315958,0.468304455,-0.081667282,0.422740191,0.567493677,-0.012768956,0.463672847,0.469710827,-0.074928239,0.468763083,0.551416636,-0.107589245,0.459324807,0.629524231,-0.114860527,0.371556997,0.564770639,-0.015637243,0.416058302,0.455172896,-0.082527511,0.427488565,0.551501215,-0.101303369,0.42825973,0.639641643,-0.092019737,0.316937834,0.575363934,-0.028424954,0.357611805,0.544671357,-0.098530591,0.382255048,0.663088918,-0.099417835,0.393908143,0.744308472,-0.074746519,0.261904597,0.599593699,-0.043559179,0.307019532,0.584332883,-0.087555431,0.334090978,0.665135622,-0.082645372,0.345772177,0.722248316,-0.06348753
N,0.276508301,0.808146954,-1.18E-07,0.324427843,0.762320876,-0.022174347,0.340904295,0.675121188,-0.032362033,0.32380107,0.596595466,-0.044020399,0.304137498,0.536139905,-0.051048417,0.340915203,0.613924623,-0.003707796,0.360765517,0.54167819,-0.044705618,0.36615783,0.583223522,-0.067432821,0.361803263,0.634757519,-0.072932892,0.305629462,0.613876998,-0.007373324,0.329290837,0.536241591,-0.050747365,0.3358697,0.586069345,-0.065058611,0.334667593,0.638532519,-0.060936663,0.266618639,0.624273062,-0.017686313,0.287966341,0.597231328,-0.065045446,0.306372553,0.673714101,-0.066029586,0.316391915,0.728919744,-0.049878709,0.228004992,0.643859804,-0.029300975,0.250340283,0.620119095,-0.059939049,0.268968701,0.672291756,-0.055489078,0.278779298,0.713252842,-0.041655719
N,0.224101454,0.767279506,-9.09E-08,0.26309371,0.721369505,-0.017763374,0.274231732,0.64767307,-0.027445091,0.251938105,0.587339282,-0.0381805,0.225531325,0.547475755,-0.045534801,0.277757406,0.605458558,-0.00495251,0.292660385,0.552176058,-0.03795667,0.292964786,0.586877108,-0.056879696,0.290681332,0.627858281,-0.062518045,0.246975899,0.606824458,-0.008593518,0.263277292,0.545576692,-0.043908074,0.264439762,0.587152362,-0.055224895,0.264509946,0.629315615,-0.052193295,0.213468015,0.616539419,-0.017235326,0.226326764,0.591980815,-0.054238804,0.236910939,0.653483272,-0.05322158,0.244242787,0.697469413,-0.039657973,0.180572107,0.634147704,-0.026968284,0.195403174,0.613469601,-0.048666723,0.208423123,0.653499365,-0.042583462,0.215874374,0.684058368,-0.030575251
N,0.168356925,0.775056124,-3.84E-07,0.253371179,0.707100213,-0.05317976,0.29339689,0.557580411,-0.075420886,0.251929313,0.424913585,-0.094884127,0.224603713,0.317165613,-0.103755966,0.337247014,0.474987388,-0.016725186,0.376685947,0.383227378,-0.088738792,0.344082505,0.474235058,-0.128234774,0.319554567,0.563454509,-0.140823886,0.269882053,0.460437655,-0.015888499,0.310870111,0.347966343,-0.099098034,0.286354363,0.461068422,-0.126668021,0.272389829,0.566772103,-0.119806662,0.1983798,0.461732954,-0.027192093,0.206955642,0.43088457,-0.114982031,0.20655629,0.575879753,-0.117347807,0.213728413,0.67054069,-0.090029478,0.129516274,0.478667259,-0.04144549,0.144583732,0.469773918,-0.104539089,0.150675148,0.582017183,-0.102256894,0.1588009,0.650092006,-0.081371233
